"id","rssi_data_id","anchor_id","rssi_value","timestamp","x","y","name"
34219,209,"A1_H","-75","2025-08-07 10:16:31","1.5","0.5","Galaxy S24"
34220,209,"A3_H","-81","2025-08-07 10:16:31","1.5","0.5","Galaxy S24"
34221,209,"A2_H","-73","2025-08-07 10:16:56","2","0.5","Galaxy S24"
34222,209,"A4_H","-81","2025-08-07 10:16:56","2","0.5","Galaxy S24"
34223,209,"A4_V","-86","2025-08-07 10:16:56","2","0.5","Galaxy S24"
34224,209,"A1_V","-76","2025-08-07 10:16:56","2","0.5","Galaxy S24"
34225,209,"A1_H","-76","2025-08-07 10:16:56","2","0.5","Galaxy S24"
34226,209,"A3_H","-76","2025-08-07 10:16:57","2","0.5","Galaxy S24"
34227,209,"A2_V","-75","2025-08-07 10:16:57","2","0.5","Galaxy S24"
34228,209,"A3_V","-81","2025-08-07 10:16:57","2","0.5","Galaxy S24"
34229,209,"A1_V","-75","2025-08-07 10:17:26","2.5","0.5","Galaxy S24"
34230,209,"A2_V","-76","2025-08-07 10:17:26","2.5","0.5","Galaxy S24"
34231,209,"A4_V","-89","2025-08-07 10:17:26","2.5","0.5","Galaxy S24"
34232,209,"A2_H","-77","2025-08-07 10:17:26","2.5","0.5","Galaxy S24"
34233,209,"A3_V","-76","2025-08-07 10:17:26","2.5","0.5","Galaxy S24"
34234,209,"A1_H","-77","2025-08-07 10:17:26","2.5","0.5","Galaxy S24"
34235,209,"A3_H","-83","2025-08-07 10:17:26","2.5","0.5","Galaxy S24"
34236,209,"A4_H","-81","2025-08-07 10:17:26","2.5","0.5","Galaxy S24"
34237,209,"A4_H","-78","2025-08-07 10:17:55","3","0.5","Galaxy S24"
34238,209,"A4_V","-76","2025-08-07 10:17:55","3","0.5","Galaxy S24"
34239,209,"A2_H","-86","2025-08-07 10:17:55","3","0.5","Galaxy S24"
34240,209,"A2_V","-83","2025-08-07 10:17:55","3","0.5","Galaxy S24"
34241,209,"A3_V","-83","2025-08-07 10:17:55","3","0.5","Galaxy S24"
34242,209,"A1_H","-74","2025-08-07 10:17:55","3","0.5","Galaxy S24"
34243,209,"A1_V","-74","2025-08-07 10:17:55","3","0.5","Galaxy S24"
34244,209,"A3_H","-91","2025-08-07 10:17:56","3","0.5","Galaxy S24"
34245,209,"A3_H","-90","2025-08-07 10:18:28","3.5","0.5","Galaxy S24"
34246,209,"A2_H","-80","2025-08-07 10:18:28","3.5","0.5","Galaxy S24"
34247,209,"A4_H","-79","2025-08-07 10:18:29","3.5","0.5","Galaxy S24"
34248,209,"A1_H","-76","2025-08-07 10:18:29","3.5","0.5","Galaxy S24"
34249,209,"A3_V","-76","2025-08-07 10:18:29","3.5","0.5","Galaxy S24"
34250,209,"A4_V","-77","2025-08-07 10:18:29","3.5","0.5","Galaxy S24"
34251,209,"A1_V","-71","2025-08-07 10:18:29","3.5","0.5","Galaxy S24"
34252,209,"A2_V","-94","2025-08-07 10:18:29","3.5","0.5","Galaxy S24"
34253,209,"A4_H","-78","2025-08-07 10:19:19","4","0.5","Galaxy S24"
34254,209,"A2_H","-95","2025-08-07 10:19:19","4","0.5","Galaxy S24"
34255,209,"A1_H","-69","2025-08-07 10:19:19","4","0.5","Galaxy S24"
34256,209,"A4_V","-88","2025-08-07 10:19:20","4","0.5","Galaxy S24"
34257,209,"A1_V","-82","2025-08-07 10:19:20","4","0.5","Galaxy S24"
34258,209,"A2_V","-78","2025-08-07 10:19:20","4","0.5","Galaxy S24"
34259,209,"A3_V","-74","2025-08-07 10:19:20","4","0.5","Galaxy S24"
34260,209,"A3_H","-83","2025-08-07 10:19:20","4","0.5","Galaxy S24"
34261,209,"A3_H","-74","2025-08-07 10:19:52","4.5","0.5","Galaxy S24"
34262,209,"A1_H","-65","2025-08-07 10:19:52","4.5","0.5","Galaxy S24"
34263,209,"A2_V","-80","2025-08-07 10:19:52","4.5","0.5","Galaxy S24"
34264,209,"A4_V","-65","2025-08-07 10:19:52","4.5","0.5","Galaxy S24"
34265,209,"A3_V","-76","2025-08-07 10:19:52","4.5","0.5","Galaxy S24"
34266,209,"A1_V","-63","2025-08-07 10:19:52","4.5","0.5","Galaxy S24"
34267,209,"A4_H","-73","2025-08-07 10:19:52","4.5","0.5","Galaxy S24"
34268,209,"A2_H","-65","2025-08-07 10:19:52","4.5","0.5","Galaxy S24"
34269,209,"A4_H","-68","2025-08-07 10:20:18","5","0.5","Galaxy S24"
34270,209,"A1_H","-68","2025-08-07 10:20:18","5","0.5","Galaxy S24"
34271,209,"A3_H","-91","2025-08-07 10:20:18","5","0.5","Galaxy S24"
