id,rssi_data_id,anchor_id,rssi_value,timestamp,X,Y,name,dataset_id
25869,1409,A3_V,-85,13:53:36,2.5,3,Galaxy S24,3
25870,1409,A4_H,-73,13:53:36,2.5,3,Galaxy S24,3
25871,1409,A1_V,-78,13:53:36,2.5,3,Galaxy S24,3
25872,1409,A4_V,-89,13:53:36,2.5,3,Galaxy S24,3
25873,1409,A2_H,-71,13:53:36,2.5,3,Galaxy S24,3
25874,1409,A1_H,-98,13:53:36,2.5,3,Galaxy S24,3
25875,1409,A3_H,-75,13:53:36,2.5,3,Galaxy S24,3
25876,1409,A2_V,-84,13:53:36,2.5,3,Galaxy S24,3
25877,1410,A3_H,-73,13:54:11,3,3,Galaxy S24,3
25878,1410,A4_V,-79,13:54:11,3,3,Galaxy S24,3
25879,1410,A1_H,-78,13:54:11,3,3,Galaxy S24,3
25880,1410,A2_V,-64,13:54:12,3,3,Galaxy S24,3
25881,1410,A2_H,-64,13:54:12,3,3,Galaxy S24,3
25882,1410,A4_H,-64,13:54:12,3,3,Galaxy S24,3
25883,1410,A1_V,-76,13:54:12,3,3,Galaxy S24,3
25884,1410,A3_V,-62,13:54:12,3,3,Galaxy S24,3
25885,1411,A1_H,-74,13:54:37,3.5,3,Galaxy S24,3
25886,1411,A2_H,-73,13:54:37,3.5,3,Galaxy S24,3
25887,1411,A1_V,-78,13:54:37,3.5,3,Galaxy S24,3
25888,1411,A3_H,-74,13:54:38,3.5,3,Galaxy S24,3
25889,1411,A2_V,-71,13:54:38,3.5,3,Galaxy S24,3
25890,1411,A3_V,-78,13:54:38,3.5,3,Galaxy S24,3
25891,1411,A4_V,-84,13:54:38,3.5,3,Galaxy S24,3
25892,1411,A4_H,-72,13:54:38,3.5,3,Galaxy S24,3
25893,1412,A1_V,-80,13:55:03,4,3,Galaxy S24,3
25894,1412,A2_H,-63,13:55:03,4,3,Galaxy S24,3
25895,1412,A3_V,-73,13:55:03,4,3,Galaxy S24,3
25896,1412,A2_V,-72,13:55:03,4,3,Galaxy S24,3
25897,1412,A3_H,-67,13:55:03,4,3,Galaxy S24,3
25898,1412,A1_H,-75,13:55:03,4,3,Galaxy S24,3
25899,1412,A4_V,-80,13:55:03,4,3,Galaxy S24,3
25900,1412,A4_H,-65,13:55:04,4,3,Galaxy S24,3
25901,1413,A1_H,-74,13:55:30,4.5,3,Galaxy S24,3
25902,1413,A4_H,-63,13:55:31,4.5,3,Galaxy S24,3
25903,1413,A2_V,-76,13:55:31,4.5,3,Galaxy S24,3
25904,1413,A3_H,-83,13:55:31,4.5,3,Galaxy S24,3
25905,1413,A1_V,-68,13:55:31,4.5,3,Galaxy S24,3
25906,1413,A3_V,-70,13:55:31,4.5,3,Galaxy S24,3
25907,1413,A4_V,-79,13:55:31,4.5,3,Galaxy S24,3
25908,1413,A2_H,-55,13:55:31,4.5,3,Galaxy S24,3
25909,1414,A1_V,-68,13:55:57,5,3,Galaxy S24,3
25910,1414,A2_H,-57,13:55:57,5,3,Galaxy S24,3
25911,1414,A3_H,-81,13:55:57,5,3,Galaxy S24,3
25912,1414,A4_H,-58,13:55:57,5,3,Galaxy S24,3
25913,1414,A1_H,-73,13:55:57,5,3,Galaxy S24,3
25914,1414,A2_V,-67,13:55:57,5,3,Galaxy S24,3
25915,1414,A3_V,-75,13:55:57,5,3,Galaxy S24,3
25916,1414,A4_V,-74,13:55:57,5,3,Galaxy S24,3
25917,1415,A3_V,-63,13:56:27,5.5,3,Galaxy S24,3
25918,1415,A4_V,-72,13:56:27,5.5,3,Galaxy S24,3
25919,1415,A2_V,-76,13:56:27,5.5,3,Galaxy S24,3
25920,1415,A3_H,-77,13:56:27,5.5,3,Galaxy S24,3
25921,1415,A4_H,-57,13:56:27,5.5,3,Galaxy S24,3
25922,1415,A1_H,-72,13:56:28,5.5,3,Galaxy S24,3
25923,1415,A1_V,-69,13:56:28,5.5,3,Galaxy S24,3
25924,1415,A2_H,-62,13:56:28,5.5,3,Galaxy S24,3
25925,1416,A4_V,-75,13:56:52,6,3,Galaxy S24,3
25926,1416,A3_V,-69,13:56:52,6,3,Galaxy S24,3
25927,1416,A4_H,-64,13:56:52,6,3,Galaxy S24,3
25928,1416,A2_V,-67,13:56:52,6,3,Galaxy S24,3
25929,1416,A1_H,-66,13:56:52,6,3,Galaxy S24,3
25930,1416,A1_V,-73,13:56:52,6,3,Galaxy S24,3
25931,1416,A2_H,-62,13:56:52,6,3,Galaxy S24,3
25932,1416,A3_H,-79,13:56:53,6,3,Galaxy S24,3
25933,1417,A2_V,-66,13:57:18,6.5,3,Galaxy S24,3
25934,1417,A2_H,-60,13:57:18,6.5,3,Galaxy S24,3
25935,1417,A4_H,-60,13:57:18,6.5,3,Galaxy S24,3
25936,1417,A1_V,-76,13:57:18,6.5,3,Galaxy S24,3
25937,1417,A4_V,-77,13:57:19,6.5,3,Galaxy S24,3
25938,1417,A3_V,-71,13:57:19,6.5,3,Galaxy S24,3
25939,1417,A3_H,-85,13:57:19,6.5,3,Galaxy S24,3
25940,1417,A1_H,-77,13:57:19,6.5,3,Galaxy S24,3
25941,1418,A1_H,-74,13:57:46,7,3,Galaxy S24,3
25942,1418,A4_V,-85,13:57:46,7,3,Galaxy S24,3
25943,1418,A4_H,-60,13:57:46,7,3,Galaxy S24,3
25944,1418,A1_V,-68,13:57:46,7,3,Galaxy S24,3
25945,1418,A2_V,-77,13:57:46,7,3,Galaxy S24,3
25946,1418,A2_H,-59,13:57:47,7,3,Galaxy S24,3
25947,1418,A3_H,-75,13:57:47,7,3,Galaxy S24,3
25948,1418,A3_V,-78,13:57:47,7,3,Galaxy S24,3
25949,1419,A2_V,-69,13:58:20,7.5,3,Galaxy S24,3
25950,1419,A4_V,-77,13:58:20,7.5,3,Galaxy S24,3
25951,1419,A1_V,-72,13:58:20,7.5,3,Galaxy S24,3
25952,1419,A3_V,-75,13:58:20,7.5,3,Galaxy S24,3
25953,1419,A1_H,-80,13:58:20,7.5,3,Galaxy S24,3
25954,1419,A2_H,-62,13:58:21,7.5,3,Galaxy S24,3
25955,1419,A4_H,-66,13:58:21,7.5,3,Galaxy S24,3
25956,1419,A3_H,-73,13:58:21,7.5,3,Galaxy S24,3
25957,1420,A1_V,-65,13:58:55,0,3.5,Galaxy S24,3
25958,1420,A4_H,-71,13:58:55,0,3.5,Galaxy S24,3
25959,1420,A3_V,-65,13:58:55,0,3.5,Galaxy S24,3
25960,1420,A2_V,-71,13:58:56,0,3.5,Galaxy S24,3
25961,1420,A2_H,-78,13:58:56,0,3.5,Galaxy S24,3
25962,1420,A3_H,-60,13:58:56,0,3.5,Galaxy S24,3
25963,1420,A1_H,-74,13:58:56,0,3.5,Galaxy S24,3
25964,1420,A4_V,-82,13:58:56,0,3.5,Galaxy S24,3
25965,1421,A1_V,-59,13:59:24,0.5,3.5,Galaxy S24,3
25966,1421,A1_H,-73,13:59:24,0.5,3.5,Galaxy S24,3
25967,1421,A4_H,-71,13:59:24,0.5,3.5,Galaxy S24,3
25968,1421,A2_H,-74,13:59:24,0.5,3.5,Galaxy S24,3
25969,1421,A3_V,-62,13:59:24,0.5,3.5,Galaxy S24,3
25970,1421,A3_H,-56,13:59:24,0.5,3.5,Galaxy S24,3
25971,1421,A2_V,-72,13:59:24,0.5,3.5,Galaxy S24,3
25972,1421,A4_V,-79,13:59:24,0.5,3.5,Galaxy S24,3
25973,1422,A3_V,-68,13:59:49,1,3.5,Galaxy S24,3
25974,1422,A3_H,-62,13:59:49,1,3.5,Galaxy S24,3
25975,1422,A4_H,-71,13:59:50,1,3.5,Galaxy S24,3
25976,1422,A2_V,-71,13:59:50,1,3.5,Galaxy S24,3
25977,1422,A2_H,-65,13:59:50,1,3.5,Galaxy S24,3
25978,1422,A1_H,-80,13:59:50,1,3.5,Galaxy S24,3
25979,1422,A1_V,-64,13:59:50,1,3.5,Galaxy S24,3
25980,1422,A4_V,-78,13:59:50,1,3.5,Galaxy S24,3
25981,1423,A2_V,-73,14:00:16,1.5,3.5,Galaxy S24,3
25982,1423,A3_V,-83,14:00:16,1.5,3.5,Galaxy S24,3
25983,1423,A4_V,-83,14:00:16,1.5,3.5,Galaxy S24,3
25984,1423,A1_H,-79,14:00:16,1.5,3.5,Galaxy S24,3
25985,1423,A3_H,-78,14:00:16,1.5,3.5,Galaxy S24,3
25986,1423,A4_H,-68,14:00:16,1.5,3.5,Galaxy S24,3
25987,1423,A2_H,-66,14:00:16,1.5,3.5,Galaxy S24,3
25988,1423,A1_V,-74,14:00:17,1.5,3.5,Galaxy S24,3
25989,1424,A4_V,-95,14:00:41,2,3.5,Galaxy S24,3
25990,1424,A4_H,-77,14:00:41,2,3.5,Galaxy S24,3
25991,1424,A3_V,-71,14:00:41,2,3.5,Galaxy S24,3
25992,1424,A2_V,-77,14:00:41,2,3.5,Galaxy S24,3
25993,1424,A1_H,-80,14:00:41,2,3.5,Galaxy S24,3
25994,1424,A1_V,-70,14:00:41,2,3.5,Galaxy S24,3
25995,1424,A2_H,-69,14:00:41,2,3.5,Galaxy S24,3
25996,1424,A3_H,-67,14:00:42,2,3.5,Galaxy S24,3
25997,1425,A2_V,-73,14:01:12,3,3.5,Galaxy S24,3
25998,1425,A4_V,-83,14:01:12,3,3.5,Galaxy S24,3
25999,1425,A3_H,-78,14:01:12,3,3.5,Galaxy S24,3
26000,1425,A3_V,-65,14:01:12,3,3.5,Galaxy S24,3
26001,1425,A1_H,-70,14:01:12,3,3.5,Galaxy S24,3
26002,1425,A2_H,-65,14:01:12,3,3.5,Galaxy S24,3
26003,1425,A1_V,-67,14:01:12,3,3.5,Galaxy S24,3
26004,1425,A4_H,-60,14:01:13,3,3.5,Galaxy S24,3
26005,1426,A4_H,-67,14:01:39,3.5,3.5,Galaxy S24,3
26006,1426,A1_H,-72,14:01:39,3.5,3.5,Galaxy S24,3
26007,1426,A2_V,-70,14:01:40,3.5,3.5,Galaxy S24,3
26008,1426,A1_V,-72,14:01:40,3.5,3.5,Galaxy S24,3
26009,1426,A2_H,-58,14:01:40,3.5,3.5,Galaxy S24,3
26010,1426,A4_V,-77,14:01:40,3.5,3.5,Galaxy S24,3
26011,1426,A3_V,-69,14:01:40,3.5,3.5,Galaxy S24,3
26012,1426,A3_H,-70,14:01:40,3.5,3.5,Galaxy S24,3
26013,1427,A2_H,-54,14:02:10,4,3.5,Galaxy S24,3
26014,1427,A3_V,-77,14:02:10,4,3.5,Galaxy S24,3
26015,1427,A1_H,-82,14:02:10,4,3.5,Galaxy S24,3
26016,1427,A4_H,-58,14:02:10,4,3.5,Galaxy S24,3
26017,1427,A2_V,-70,14:02:10,4,3.5,Galaxy S24,3
26018,1427,A4_V,-74,14:02:10,4,3.5,Galaxy S24,3
26019,1427,A3_H,-76,14:02:10,4,3.5,Galaxy S24,3
26020,1427,A1_V,-71,14:02:10,4,3.5,Galaxy S24,3
26021,1428,A4_V,-89,14:02:36,4.5,3.5,Galaxy S24,3
26022,1428,A1_V,-78,14:02:36,4.5,3.5,Galaxy S24,3
26023,1428,A4_H,-83,14:02:36,4.5,3.5,Galaxy S24,3
26024,1428,A2_V,-63,14:02:36,4.5,3.5,Galaxy S24,3
26025,1428,A2_H,-58,14:02:36,4.5,3.5,Galaxy S24,3
26026,1428,A1_H,-70,14:02:36,4.5,3.5,Galaxy S24,3
26027,1428,A3_H,-70,14:02:36,4.5,3.5,Galaxy S24,3
26028,1428,A3_V,-79,14:02:36,4.5,3.5,Galaxy S24,3
26029,1429,A1_V,-71,14:03:07,5,3.5,Galaxy S24,3
26030,1429,A2_H,-62,14:03:07,5,3.5,Galaxy S24,3
26031,1429,A4_H,-58,14:03:07,5,3.5,Galaxy S24,3
26032,1429,A1_H,-73,14:03:07,5,3.5,Galaxy S24,3
26033,1429,A3_V,-62,14:03:07,5,3.5,Galaxy S24,3
26034,1429,A2_V,-63,14:03:07,5,3.5,Galaxy S24,3
26035,1429,A3_H,-89,14:03:07,5,3.5,Galaxy S24,3
26036,1429,A4_V,-76,14:03:07,5,3.5,Galaxy S24,3
26037,1430,A2_H,-74,14:03:33,5.5,3.5,Galaxy S24,3
26038,1430,A1_V,-71,14:03:33,5.5,3.5,Galaxy S24,3
26039,1430,A4_H,-72,14:03:33,5.5,3.5,Galaxy S24,3
26040,1430,A3_H,-85,14:03:33,5.5,3.5,Galaxy S24,3
26041,1430,A4_V,-82,14:03:33,5.5,3.5,Galaxy S24,3
26042,1430,A2_V,-67,14:03:33,5.5,3.5,Galaxy S24,3
26043,1430,A3_V,-82,14:03:33,5.5,3.5,Galaxy S24,3
26044,1430,A1_H,-68,14:03:33,5.5,3.5,Galaxy S24,3
26045,1431,A1_V,-78,14:03:59,6,3.5,Galaxy S24,3
26046,1431,A3_V,-74,14:04:00,6,3.5,Galaxy S24,3
26047,1431,A2_H,-73,14:04:00,6,3.5,Galaxy S24,3
26048,1431,A4_H,-63,14:04:01,6,3.5,Galaxy S24,3
26049,1431,A3_H,-79,14:04:01,6,3.5,Galaxy S24,3
26050,1431,A4_V,-73,14:04:02,6,3.5,Galaxy S24,3
26051,1431,A2_V,-64,14:04:02,6,3.5,Galaxy S24,3
26052,1431,A1_H,-74,14:04:02,6,3.5,Galaxy S24,3
26053,1432,A4_H,-55,14:04:32,6.5,3.5,Galaxy S24,3
26054,1432,A1_V,-77,14:04:32,6.5,3.5,Galaxy S24,3
26055,1432,A3_H,-74,14:04:32,6.5,3.5,Galaxy S24,3
26056,1432,A3_V,-71,14:04:33,6.5,3.5,Galaxy S24,3
26057,1432,A2_H,-63,14:04:33,6.5,3.5,Galaxy S24,3
26058,1432,A1_H,-76,14:04:33,6.5,3.5,Galaxy S24,3
26059,1432,A2_V,-63,14:04:33,6.5,3.5,Galaxy S24,3
26060,1432,A4_V,-76,14:04:33,6.5,3.5,Galaxy S24,3
26061,1433,A2_V,-87,14:04:58,7,3.5,Galaxy S24,3
26062,1433,A3_H,-81,14:04:58,7,3.5,Galaxy S24,3
26063,1433,A3_V,-74,14:04:59,7,3.5,Galaxy S24,3
26064,1433,A2_H,-73,14:04:59,7,3.5,Galaxy S24,3
26065,1433,A4_H,-63,14:04:59,7,3.5,Galaxy S24,3
26066,1433,A1_H,-86,14:04:59,7,3.5,Galaxy S24,3
26067,1433,A1_V,-73,14:04:59,7,3.5,Galaxy S24,3
26068,1433,A4_V,-73,14:04:59,7,3.5,Galaxy S24,3
26069,1434,A2_H,-74,14:05:25,7.5,3.5,Galaxy S24,3
26070,1434,A4_V,-74,14:05:25,7.5,3.5,Galaxy S24,3
26071,1434,A3_V,-67,14:05:25,7.5,3.5,Galaxy S24,3
26072,1434,A1_H,-79,14:05:25,7.5,3.5,Galaxy S24,3
26073,1434,A1_V,-76,14:05:25,7.5,3.5,Galaxy S24,3
26074,1434,A3_H,-69,14:05:25,7.5,3.5,Galaxy S24,3
26075,1434,A2_V,-67,14:05:25,7.5,3.5,Galaxy S24,3
26076,1434,A4_H,-67,14:05:25,7.5,3.5,Galaxy S24,3
26077,1435,A2_H,-74,14:07:32,0,4,Galaxy S24,3
26078,1435,A3_V,-68,14:07:32,0,4,Galaxy S24,3
26079,1435,A4_H,-69,14:07:32,0,4,Galaxy S24,3
26080,1435,A1_H,-73,14:07:32,0,4,Galaxy S24,3
26081,1435,A1_V,-61,14:07:32,0,4,Galaxy S24,3
26082,1435,A2_V,-82,14:07:32,0,4,Galaxy S24,3
26083,1435,A3_H,-69,14:07:32,0,4,Galaxy S24,3
26084,1435,A4_V,-77,14:07:32,0,4,Galaxy S24,3
26085,1436,A3_V,-64,14:07:58,0.5,4,Galaxy S24,3
26086,1436,A1_V,-68,14:07:58,0.5,4,Galaxy S24,3
26087,1436,A4_H,-84,14:07:58,0.5,4,Galaxy S24,3
26088,1436,A4_V,-84,14:07:58,0.5,4,Galaxy S24,3
26089,1436,A3_H,-68,14:07:58,0.5,4,Galaxy S24,3
26090,1436,A2_V,-82,14:07:58,0.5,4,Galaxy S24,3
26091,1436,A2_H,-70,14:07:58,0.5,4,Galaxy S24,3
26092,1436,A1_H,-68,14:07:58,0.5,4,Galaxy S24,3
26093,1437,A3_V,-67,14:08:26,1,4,Galaxy S24,3
26094,1437,A4_H,-69,14:08:26,1,4,Galaxy S24,3
26095,1437,A4_V,-82,14:08:26,1,4,Galaxy S24,3
26096,1437,A1_V,-93,14:08:26,1,4,Galaxy S24,3
26097,1437,A1_H,-71,14:08:26,1,4,Galaxy S24,3
26098,1437,A3_H,-57,14:08:26,1,4,Galaxy S24,3
26099,1437,A2_H,-71,14:08:27,1,4,Galaxy S24,3
26100,1437,A2_V,-74,14:08:27,1,4,Galaxy S24,3
26101,1438,A3_H,-87,14:08:53,1.5,4,Galaxy S24,3
26102,1438,A2_H,-65,14:08:53,1.5,4,Galaxy S24,3
26103,1438,A2_V,-68,14:08:53,1.5,4,Galaxy S24,3
26104,1438,A4_V,-91,14:08:53,1.5,4,Galaxy S24,3
26105,1438,A3_V,-65,14:08:53,1.5,4,Galaxy S24,3
26106,1438,A1_H,-73,14:08:53,1.5,4,Galaxy S24,3
26107,1438,A4_H,-73,14:08:53,1.5,4,Galaxy S24,3
26108,1438,A1_V,-64,14:08:54,1.5,4,Galaxy S24,3
26109,1439,A4_V,-84,14:09:25,2,4,Galaxy S24,3
26110,1439,A1_V,-72,14:09:25,2,4,Galaxy S24,3
26111,1439,A1_H,-72,14:09:25,2,4,Galaxy S24,3
26112,1439,A3_V,-66,14:09:25,2,4,Galaxy S24,3
26113,1439,A4_H,-75,14:09:25,2,4,Galaxy S24,3
26114,1439,A2_V,-73,14:09:25,2,4,Galaxy S24,3
26115,1439,A2_H,-58,14:09:25,2,4,Galaxy S24,3
26116,1439,A3_H,-72,14:09:25,2,4,Galaxy S24,3
26117,1440,A4_H,-74,14:09:53,2.5,4,Galaxy S24,3
26118,1440,A1_H,-66,14:09:53,2.5,4,Galaxy S24,3
26119,1440,A3_V,-73,14:09:53,2.5,4,Galaxy S24,3
26120,1440,A1_V,-63,14:09:53,2.5,4,Galaxy S24,3
26121,1440,A2_V,-73,14:09:53,2.5,4,Galaxy S24,3
26122,1440,A2_H,-57,14:09:53,2.5,4,Galaxy S24,3
26123,1440,A3_H,-75,14:09:54,2.5,4,Galaxy S24,3
26124,1440,A4_V,-80,14:09:54,2.5,4,Galaxy S24,3
26125,1441,A1_V,-62,14:10:20,3,4,Galaxy S24,3
26126,1441,A1_H,-85,14:10:20,3,4,Galaxy S24,3
26127,1441,A2_V,-74,14:10:20,3,4,Galaxy S24,3
26128,1441,A4_H,-65,14:10:21,3,4,Galaxy S24,3
26129,1441,A3_V,-66,14:10:21,3,4,Galaxy S24,3
26130,1441,A4_V,-78,14:10:21,3,4,Galaxy S24,3
26131,1441,A3_H,-77,14:10:21,3,4,Galaxy S24,3
26132,1441,A2_H,-60,14:10:21,3,4,Galaxy S24,3
26133,1442,A4_V,-77,14:10:47,3.5,4,Galaxy S24,3
26134,1442,A3_V,-79,14:10:48,3.5,4,Galaxy S24,3
26135,1442,A3_H,-73,14:10:48,3.5,4,Galaxy S24,3
26136,1442,A2_V,-69,14:10:48,3.5,4,Galaxy S24,3
26137,1442,A2_H,-58,14:10:48,3.5,4,Galaxy S24,3
26138,1442,A4_H,-71,14:10:48,3.5,4,Galaxy S24,3
26139,1442,A1_H,-88,14:10:48,3.5,4,Galaxy S24,3
26140,1442,A1_V,-71,14:10:49,3.5,4,Galaxy S24,3
26141,1443,A1_H,-75,14:11:12,4,4,Galaxy S24,3
26142,1443,A2_V,-74,14:11:12,4,4,Galaxy S24,3
26143,1443,A2_H,-59,14:11:12,4,4,Galaxy S24,3
26144,1443,A4_V,-75,14:11:13,4,4,Galaxy S24,3
26145,1443,A3_V,-74,14:11:13,4,4,Galaxy S24,3
26146,1443,A3_H,-74,14:11:13,4,4,Galaxy S24,3
26147,1443,A1_V,-70,14:11:13,4,4,Galaxy S24,3
26148,1443,A4_H,-67,14:11:13,4,4,Galaxy S24,3
26149,1444,A1_H,-76,14:11:39,4.5,4,Galaxy S24,3
26150,1444,A3_V,-67,14:11:41,4.5,4,Galaxy S24,3
26151,1444,A4_V,-79,14:11:41,4.5,4,Galaxy S24,3
26152,1444,A4_H,-63,14:11:41,4.5,4,Galaxy S24,3
26153,1444,A2_V,-63,14:11:41,4.5,4,Galaxy S24,3
26154,1444,A2_H,-73,14:11:41,4.5,4,Galaxy S24,3
26155,1444,A3_H,-78,14:11:41,4.5,4,Galaxy S24,3
26156,1444,A1_V,-77,14:11:41,4.5,4,Galaxy S24,3
26157,1445,A4_V,-77,14:12:08,5,4,Galaxy S24,3
26158,1445,A3_V,-72,14:12:08,5,4,Galaxy S24,3
26159,1445,A1_V,-75,14:12:08,5,4,Galaxy S24,3
26160,1445,A1_H,-79,14:12:08,5,4,Galaxy S24,3
26161,1445,A3_H,-80,14:12:08,5,4,Galaxy S24,3
26162,1445,A2_H,-76,14:12:09,5,4,Galaxy S24,3
26163,1445,A2_V,-60,14:12:09,5,4,Galaxy S24,3
26164,1445,A4_H,-64,14:12:09,5,4,Galaxy S24,3
26165,1446,A4_V,-77,14:12:33,5.5,4,Galaxy S24,3
26166,1446,A2_V,-71,14:12:34,5.5,4,Galaxy S24,3
26167,1446,A4_H,-69,14:12:34,5.5,4,Galaxy S24,3
26168,1446,A3_H,-76,14:12:34,5.5,4,Galaxy S24,3
26169,1446,A3_V,-70,14:12:34,5.5,4,Galaxy S24,3
26170,1446,A1_H,-68,14:12:34,5.5,4,Galaxy S24,3
26171,1446,A1_V,-71,14:12:34,5.5,4,Galaxy S24,3
26172,1446,A2_H,-74,14:12:34,5.5,4,Galaxy S24,3
26173,1447,A2_H,-71,14:12:58,6,4,Galaxy S24,3
26174,1447,A1_V,-88,14:12:58,6,4,Galaxy S24,3
26175,1447,A3_H,-73,14:12:58,6,4,Galaxy S24,3
26176,1447,A3_V,-66,14:12:58,6,4,Galaxy S24,3
26177,1447,A2_V,-65,14:12:58,6,4,Galaxy S24,3
26178,1447,A4_V,-95,14:12:58,6,4,Galaxy S24,3
26179,1447,A4_H,-60,14:12:59,6,4,Galaxy S24,3
26180,1447,A1_H,-77,14:12:59,6,4,Galaxy S24,3
26181,1448,A2_H,-71,14:13:25,6.5,4,Galaxy S24,3
26182,1448,A4_V,-78,14:13:25,6.5,4,Galaxy S24,3
26183,1448,A1_H,-73,14:13:26,6.5,4,Galaxy S24,3
26184,1448,A3_V,-70,14:13:26,6.5,4,Galaxy S24,3
26185,1448,A3_H,-77,14:13:26,6.5,4,Galaxy S24,3
26186,1448,A4_H,-73,14:13:26,6.5,4,Galaxy S24,3
26187,1448,A1_V,-83,14:13:26,6.5,4,Galaxy S24,3
26188,1448,A2_V,-77,14:13:26,6.5,4,Galaxy S24,3
26189,1449,A2_H,-65,14:13:56,7,4,Galaxy S24,3
26190,1449,A3_H,-75,14:13:57,7,4,Galaxy S24,3
26191,1449,A2_V,-75,14:13:57,7,4,Galaxy S24,3
26192,1449,A1_V,-74,14:13:57,7,4,Galaxy S24,3
26193,1449,A1_H,-92,14:13:57,7,4,Galaxy S24,3
26194,1449,A3_V,-75,14:13:57,7,4,Galaxy S24,3
26195,1449,A4_H,-67,14:13:57,7,4,Galaxy S24,3
26196,1449,A4_V,-70,14:13:58,7,4,Galaxy S24,3
26197,1450,A3_V,-63,14:14:31,7.5,4,Galaxy S24,3
26198,1450,A3_H,-86,14:14:31,7.5,4,Galaxy S24,3
26199,1450,A4_H,-65,14:14:31,7.5,4,Galaxy S24,3
26200,1450,A2_V,-77,14:14:31,7.5,4,Galaxy S24,3
26201,1450,A2_H,-62,14:14:31,7.5,4,Galaxy S24,3
26202,1450,A1_V,-77,14:14:31,7.5,4,Galaxy S24,3
26203,1450,A1_H,-79,14:14:31,7.5,4,Galaxy S24,3
26204,1450,A4_V,-80,14:14:31,7.5,4,Galaxy S24,3
26205,1451,A1_H,-74,14:16:09,0,4.5,Galaxy S24,3
26206,1451,A2_H,-86,14:16:09,0,4.5,Galaxy S24,3
26207,1451,A1_V,-70,14:16:09,0,4.5,Galaxy S24,3
26208,1451,A4_H,-82,14:16:09,0,4.5,Galaxy S24,3
26209,1451,A2_V,-79,14:16:09,0,4.5,Galaxy S24,3
26210,1451,A3_V,-69,14:16:09,0,4.5,Galaxy S24,3
26211,1451,A4_V,-89,14:16:10,0,4.5,Galaxy S24,3
26212,1451,A3_H,-73,14:16:10,0,4.5,Galaxy S24,3
26213,1452,A4_V,-83,14:16:38,0.5,4.5,Galaxy S24,3
26214,1452,A1_H,-67,14:16:38,0.5,4.5,Galaxy S24,3
26215,1452,A4_H,-65,14:16:39,0.5,4.5,Galaxy S24,3
26216,1452,A3_H,-77,14:16:39,0.5,4.5,Galaxy S24,3
26217,1452,A3_V,-70,14:16:40,0.5,4.5,Galaxy S24,3
26218,1452,A1_V,-66,14:16:40,0.5,4.5,Galaxy S24,3
26219,1452,A2_V,-73,14:16:40,0.5,4.5,Galaxy S24,3
26220,1452,A2_H,-67,14:16:40,0.5,4.5,Galaxy S24,3
26221,1453,A2_V,-70,14:17:07,1,4.5,Galaxy S24,3
26222,1453,A4_H,-61,14:17:07,1,4.5,Galaxy S24,3
26223,1453,A1_V,-69,14:17:07,1,4.5,Galaxy S24,3
26224,1453,A3_H,-68,14:17:07,1,4.5,Galaxy S24,3
26225,1453,A3_V,-71,14:17:07,1,4.5,Galaxy S24,3
26226,1453,A2_H,-62,14:17:07,1,4.5,Galaxy S24,3
26227,1453,A4_V,-85,14:17:07,1,4.5,Galaxy S24,3
26228,1453,A1_H,-76,14:17:08,1,4.5,Galaxy S24,3
26229,1454,A3_H,-77,14:17:47,1.5,4.5,Galaxy S24,3
26230,1454,A1_H,-62,14:17:47,1.5,4.5,Galaxy S24,3
26231,1454,A3_V,-74,14:17:47,1.5,4.5,Galaxy S24,3
26232,1454,A4_H,-72,14:17:47,1.5,4.5,Galaxy S24,3
26233,1454,A2_V,-68,14:17:47,1.5,4.5,Galaxy S24,3
26234,1454,A2_H,-62,14:17:48,1.5,4.5,Galaxy S24,3
26235,1454,A1_V,-67,14:17:48,1.5,4.5,Galaxy S24,3
26236,1454,A4_V,-98,14:17:48,1.5,4.5,Galaxy S24,3
26237,1455,A1_H,-77,14:18:13,2,4.5,Galaxy S24,3
26238,1455,A2_V,-67,14:18:13,2,4.5,Galaxy S24,3
26239,1455,A4_H,-72,14:18:13,2,4.5,Galaxy S24,3
26240,1455,A4_V,-81,14:18:13,2,4.5,Galaxy S24,3
26241,1455,A3_V,-81,14:18:13,2,4.5,Galaxy S24,3
26242,1455,A3_H,-62,14:18:13,2,4.5,Galaxy S24,3
26243,1455,A1_V,-64,14:18:14,2,4.5,Galaxy S24,3
26244,1455,A2_H,-63,14:18:14,2,4.5,Galaxy S24,3
26245,1456,A3_H,-70,14:18:50,2.5,4.5,Galaxy S24,3
26246,1456,A2_H,-70,14:18:50,2.5,4.5,Galaxy S24,3
26247,1456,A4_H,-68,14:18:51,2.5,4.5,Galaxy S24,3
26248,1456,A1_V,-63,14:18:51,2.5,4.5,Galaxy S24,3
26249,1456,A1_H,-69,14:18:51,2.5,4.5,Galaxy S24,3
26250,1456,A3_V,-75,14:18:51,2.5,4.5,Galaxy S24,3
26251,1456,A4_V,-76,14:18:51,2.5,4.5,Galaxy S24,3
26252,1456,A2_V,-79,14:18:51,2.5,4.5,Galaxy S24,3
26253,1457,A4_H,-74,14:19:20,3,4.5,Galaxy S24,3
26254,1457,A3_V,-74,14:19:20,3,4.5,Galaxy S24,3
26255,1457,A1_H,-78,14:19:20,3,4.5,Galaxy S24,3
26256,1457,A2_V,-64,14:19:21,3,4.5,Galaxy S24,3
26257,1457,A2_H,-63,14:19:21,3,4.5,Galaxy S24,3
